"ISSUENAME","KENDALLPVALUE","KENDALLTAU","MANNWHITNEYPVALUE","PEARSONCOR","PEARSONPVALUE","PROJECTNAME","SHAPIROWILKPVALUE"
"squid.S1223","0.75113244255033","-0.0076804644185605","1.28400904042373e-35","-0.0062944618331297","0.798463683829197","QC:argouml","3.37078178166273e-68"
"squid.S1226","3.3106732680592e-06","0.11122004318565","0.069466946747328","0.0499648580833814","0.0425521418907444","QC:argouml","2.43232770858773e-64"
"squid.S1244","0.0109931328370739","0.06156043740924","3.88849284345061e-33","0.0564325937700815","0.0219633767731241","QC:argouml","7.89554237303855e-68"
"squid.S128","0.525512244933131","-0.0153749378950596","9.13656397218198e-34","-0.0126004046751812","0.609244113647896","QC:argouml","6.90682527723285e-68"
"squid.S1301","0.082904734312232","0.0419654276592632","1.38237282396974e-28","0.0131995836399922","0.592330897305603","QC:argouml","3.34640082541488e-67"
"squid.S1312","0.368685627461571","-0.0217699459401754","1.9548257670918e-31","-0.0178413812449396","0.469195267846273","QC:argouml","1.52049780913969e-67"
"squid.S1319","0.123645020608289","0.0372764960049253","2.025221064792e-31","0.0177828935418102","0.470653653973276","QC:argouml","1.4333500046101e-67"
"squid.S134","1.89628926984929e-08","0.132959234346838","0.00213734378276594","0.0311996852580537","0.205543143600345","QC:argouml","1.29049343609235e-64"
"squid.S135","0.148696147224849","-0.0349436696696346","2.55796434705367e-17","-0.0253832707648325","0.303088730732699","QC:argouml","1.16231181087388e-65"
"squid.S1444","0.436552646445967","-0.0188332404883256","1.91552983584013e-32","-0.00866832171526799","0.72511199053482","QC:argouml","4.33928370851747e-68"
"squid.S1479","0.477689968388189","-0.01718552225788","5.22640009635322e-33","-0.00784109442468245","0.750426503877483","QC:argouml","3.93443791109707e-68"
"squid.S1481","0.313785930824612","0.024338184376571","1.67836210690671e-18","-0.00552287286696919","0.822729491307762","QC:argouml","5.50928265726225e-68"
"squid.S1488","0.878837130878437","0.00367895897963754","1.57938450271526e-06","0.000560160233991437","0.981871413120802","QC:argouml","6.78090596154489e-68"
"squid.S1596","0.0390241745479445","-0.0496645946582887","0.00010040790928562","-0.038431508429224","0.118868341362945","QC:argouml","1.23932027263108e-63"
"squid.S1700","0.82339906019615","0.00540472650538456","7.08023966451705e-31","0.0042299582600219","0.863761421697643","QC:argouml","1.82345263500772e-67"
"squid.S1764","0.525512595558365","-0.0153690961311438","1.142229852412e-33","-0.0103268487692674","0.675276534801899","QC:argouml","5.32096892910879e-68"
"squid.S1860","0.75113244255033","-0.0076804644185605","1.40604748915887e-35","-0.0062944618331297","0.798463683829197","QC:argouml","3.37078178166273e-68"
"squid.S1862","0.525512595558365","-0.0153690961311438","1.07406410466852e-33","-0.0118781699718062","0.629910973423565","QC:argouml","6.48901628580481e-68"
"squid.S1872","0.582561191439199","-0.0133083425918447","2.46673179462204e-34","-0.00949292681508218","0.70017295041086","QC:argouml","4.78732197418743e-68"
"squid.S1905","0.368686722754077","-0.0217591685333487","2.36243708128202e-31","-0.00926579601830897","0.707011390785085","QC:argouml","4.58083584973501e-68"
"squid.S1948","3.30338275448464e-14","0.183026357910135","1.499594578689e-14","0.199383583077583","3.08102027064734e-16","QC:argouml","1.07277488803149e-65"
"squid.S2065","0.582561049080452","-0.0133110390446314","2.25760378203971e-34","-0.0109089532428867","0.658104076451583","QC:argouml","5.54425601513244e-68"
"squid.S2066","0.75113244255033","-0.0076804644185605","1.28400904042373e-35","-0.0062944618331297","0.798463683829197","QC:argouml","3.37078178166273e-68"
"squid.S2094","0.75113244255033","-0.0076804644185605","1.28400904042373e-35","-0.0062944618331297","0.798463683829197","QC:argouml","3.37078178166273e-68"
"squid.S2130","0.0104718648007773","0.0619777726368387","4.22697778583511e-33","0.315401691575346","2.19372727164128e-39","QC:argouml","4.28977791021722e-68"
"squid.S2131","0.22166890317192","0.0295817898561135","2.69066513269178e-30","0.154765881453891","2.68189594790368e-10","QC:argouml","1.97132903172499e-67"
"squid.S2157","0.75113244255033","-0.0076804644185605","1.28400904042373e-35","-0.0062944618331297","0.798463683829197","QC:argouml","3.37078178166273e-68"
"squid.S2160","0.385900646025253","0.0209983161902659","3.61334432241831e-33","0.0169417459023737","0.491901733583125","QC:argouml","8.51112874850206e-68"
"squid.S2166","0.270324773590603","-0.0266952046432484","2.97089566427579e-29","-0.0218778367553465","0.374769131053163","QC:argouml","3.06413593024358e-67"
"squid.S2178","0.111403810324683","0.0385442505088307","2.34413376980429e-34","0.036898781220627","0.134315154958388","QC:argouml","5.26682543616759e-68"
"squid.S2184","0.00520130291129085","0.0676526063308335","2.025221064792e-31","0.0666382066873979","0.00680638917157152","QC:argouml","1.4333500046101e-67"
"squid.S2250","4.62772023058689e-05","0.0984296202591061","7.45216814260938e-25","0.119719049086732","1.09408936126724e-06","QC:argouml","4.36031594277325e-67"
"squid.S2272","0.75113244255033","-0.0076804644185605","1.28400904042373e-35","-0.0062944618331297","0.798463683829197","QC:argouml","3.37078178166273e-68"
"squid.S2274","0.75113244255033","-0.0076804644185605","1.33446853316784e-35","-0.0062944618331297","0.798463683829197","QC:argouml","3.37078178166273e-68"
"squid.S2386","0.385900646025253","0.0209983161902659","3.61334432241831e-33","0.0169417459023737","0.491901733583125","QC:argouml","8.51112874850206e-68"
"squid.SwitchLastCaseIsDefaultCheck","0.000220706124568437","0.0893127453887415","2.97558386219141e-24","0.0653502986511121","0.00796012588816163","QC:argouml","1.17009140199455e-66"
"squid.UnusedPrivateMethod","0.875984944585624","-0.00377278526574894","1.94250771896472e-22","0.00273265544285574","0.911735509475347","QC:argouml","6.47451303570407e-67"
"squid.UselessImportCheck","0.152439120835501","-0.034473673396823","2.44703308660015e-12","-0.0228119793855896","0.354714729789259","QC:argouml","2.0376955275837e-66"
"squid.UselessParenthesesCheck","0.260721070538291","0.0272246416847999","1.309510512978e-33","-0.00673171612503999","0.784796663285658","QC:argouml","4.81094219873218e-68"
"code_smells.antisingleton","4.27867583359385e-06","0.0829198455647374","5.70659184784894e-173","0.128933966261849","6.04310354798891e-12","QC:aspectj","3.59351166116458e-77"
"code_smells.baseclass_abstract","0.376126794280029","0.015963198459091","2.45044942160312e-224","0.0270285288460048","0.150941856578862","QC:aspectj","1.08473952669163e-80"
"code_smells.class_data_private","0.0776573010885479","0.0318241862680698","2.91644722236568e-74","0.0306906498918096","0.102912974030876","QC:aspectj","5.66599862707158e-71"
"code_smells.complex_class","2.09627327765524e-23","0.179793475054195","4.76371388483089e-54","0.158892781900969","1.96992564773239e-17","QC:aspectj","1.95704485814182e-69"
"code_smells.lazy_class","9.78502573008711e-06","-0.0797545520737021","3.65979606619987e-189","-0.0527497017521216","0.00504108292442322","QC:aspectj","3.6861312535312e-78"
"code_smells.long_method","1.90754253415048e-16","0.148398961557487","1.5722273788096e-74","0.139693615791255","8.77610952816658e-14","QC:aspectj","5.41972787681313e-71"
"code_smells.long_parameter_list","1.8802599195929e-05","0.0771714693534534","2.95073348196896e-131","0.118323113302059","2.82030017266849e-10","QC:aspectj","1.11157712004696e-74"
"code_smells.many_field_attributes_not_complex","0.348921965725495","-0.0168943638226761","2.61472172115104e-226","-0.0119281357027595","0.526256345107667","QC:aspectj","6.71865631861785e-81"
"code_smells.refused_parent_bequest","0.581216804464976","0.00994901814481805","1.10402598998563e-223","0.0272188395211603","0.148084987369226","QC:aspectj","1.25499909082905e-80"
"code_smells.spaghetti_code","5.66008336792691e-05","0.072624433687927","4.36886213876861e-221","0.0893043603331217","1.99438749281921e-06","QC:aspectj","2.15648454082848e-80"
"code_smells.speculative_generality","0.366122447690861","0.0163005709899063","2.61472172115104e-226","0.0191576423048932","0.308732410468726","QC:aspectj","6.71865631861785e-81"
"common.java.DuplicatedBlocks","1.00341256599577e-58","0.291425285973368","4.95384935691095e-32","0.213774876573457","1.4753686414818e-30","QC:aspectj","5.08479144963662e-61"
"squid.AssignmentInSubExpressionCheck","0.00209745037625441","0.0544081620639793","2.5221333322843e-78","0.0442481458405388","0.01867617506221","QC:aspectj","2.04581824752458e-79"
"squid.ClassCyclomaticComplexity","1.96789815500475e-34","0.220675429575927","2.81113404294834e-151","0.27863010519065","1.5495637438636e-51","QC:aspectj","7.33275679028829e-76"
"squid.ClassVariableVisibilityCheck","0.00297496429352238","0.0519370679370976","1.3302150527231e-35","0.0204242417535472","0.27783481400018","QC:aspectj","1.0855660946437e-79"
"squid.CommentedOutCodeLine","6.48779840450483e-40","0.224774525515098","0.527296704274112","0.201185376216267","3.47923342154277e-27","QC:aspectj","2.58504251454629e-75"
"squid.EmptyStatementUsageCheck","1.06443888621002e-07","0.0958699645261782","1.85002210559935e-213","0.12647227919602","1.51742854025402e-11","QC:aspectj","8.71457708982716e-80"
"squid.ForLoopCounterChangedCheck","3.20380354626435e-05","0.0748124607722811","2.4845661146152e-196","0.0302817135912275","0.107583143257008","QC:aspectj","2.57722193912597e-80"
"squid.HiddenFieldCheck","1.3757628200011e-11","0.121714558705836","1.77958029123787e-200","0.132957453497206","1.29184364921161e-12","QC:aspectj","1.72864697050953e-79"
"squid.LabelsShouldNotBeUsedCheck","5.46843990516327e-06","0.081359534045609","1.09276510997838e-149","0.13527870066073","5.19144363779052e-13","QC:aspectj","1.72678041905142e-79"
"squid.MethodCyclomaticComplexity","1.78313058353384e-52","0.263417700434416","7.93092798822634e-07","0.263875436076915","3.23946007485587e-46","QC:aspectj","3.69018088078526e-73"
"squid.MissingDeprecatedCheck","0.451112839661801","0.0135281707491489","2.51605076380559e-159","0.0394526026233285","0.0360092572288034","QC:aspectj","8.45306413434922e-80"
"squid.ModifiersOrderCheck","7.17337088791169e-11","0.116022505644058","3.60798840179368e-118","0.144290627610984","1.29705390069148e-14","QC:aspectj","2.09109464508469e-78"
"squid.RedundantThrowsDeclarationCheck","8.23510964982576e-05","0.0708018324860391","3.37079749329072e-185","0.015781540611754","0.401760403287293","QC:aspectj","7.79874464939452e-80"
"squid.RightCurlyBraceStartLineCheck","0.0262382598775005","0.0400714214257229","1.33010741230441e-218","0.00061854064027599","0.973785162890252","QC:aspectj","1.65046354979858e-80"
"squid.S00100","3.16304610480383e-07","0.0920326627244344","2.06787406881094e-206","0.0166091471489386","0.37752893805862","QC:aspectj","9.24409307887584e-81"
"squid.S00101","0.348921965725495","-0.0168943638226761","2.61472172115104e-226","-0.0119281357027595","0.526256345107667","QC:aspectj","6.71865631861785e-81"
"squid.S00105","0.635402887149821","0.00855170043496811","0","0.00896454496974413","0.633881466307995","QC:aspectj","2.50213374391892e-77"
"squid.S00107","2.14491854174821e-05","0.0762692720949658","2.64467432373787e-167","0.104444526465649","2.63555586430638e-08","QC:aspectj","2.1712143086899e-78"
"squid.S00108","1.63703126712355e-07","0.09423734424146","1.74342539563058e-185","0.104270334034061","2.78027907730015e-08","QC:aspectj","1.06977659648504e-78"
"squid.S00112","5.74085756858298e-13","0.128680062481107","1.16948362072262e-111","0.131597250470754","2.18790616353957e-12","QC:aspectj","1.6053979882813e-76"
"squid.S00115","0.000327802891955842","0.0643219033758317","5.62596134040828e-160","-0.00449352949282818","0.811315050845875","QC:aspectj","2.18637170434799e-80"
"squid.S00116","1.29875945833074e-07","0.0945299745293882","3.78411680251104e-156","0.0215185912210039","0.252891222466077","QC:aspectj","1.0977930343796e-80"
"squid.S00117","2.42250517519266e-06","0.083725771972108","2.79612831610327e-103","0.039058264662541","0.0379079595144294","QC:aspectj","2.04658342118448e-77"
"squid.S00122","7.28865577168155e-08","0.0930553953884267","1.65326444109378e-13","0.107402731897976","1.04926817493942e-08","QC:aspectj","3.85355288331716e-79"
"squid.S106","1.13763196816479e-16","0.14773656076419","5.63897146114999e-118","0.0414745728736438","0.0274978663698401","QC:aspectj","1.37952457929141e-80"
"squid.S1066","1.52103561813977e-24","0.180720308047445","6.61327143613787e-65","0.243388745677272","2.26190944567084e-39","QC:aspectj","7.15004534905549e-76"
"squid.S1067","5.69326401316995e-11","0.117343345785968","3.45642646217559e-122","0.0394457099765863","0.0360417355359702","QC:aspectj","8.37165769064049e-79"
"squid.S1068","0.808470492496743","0.00436650346175986","2.19659538459309e-206","-0.00593296819244244","0.752606162251105","QC:aspectj","6.75018649166566e-80"
"squid.S1118","0.121383802598966","-0.027938203967376","2.27390431998433e-169","-0.0172382193876573","0.359726436003487","QC:aspectj","5.90595806684904e-77"
"squid.S1125","0.0417589006136841","-0.0366754214679334","1.82798558890742e-213","-0.0229588698216979","0.222502256079862","QC:aspectj","1.79380598458524e-80"
"squid.S1126","5.04041084344626e-12","0.124217867745171","6.83486816495522e-184","0.249353190073381","2.66719852019504e-41","QC:aspectj","6.43115080283722e-79"
"squid.S1132","8.62919003668253e-15","0.138323731565623","1.46249120656229e-123","0.0664599128024817","0.000408179948386945","QC:aspectj","6.84499105684653e-80"
"squid.S1133","0.457077057360664","0.0133456734047193","8.35842698073502e-159","0.0319102440512084","0.0899362789543901","QC:aspectj","1.13740299987397e-79"
"squid.S1134","9.03168139648742e-20","0.163182514667788","2.86317336235975e-163","0.173873632423095","1.29765049789972e-20","QC:aspectj","1.4938642892511e-78"
"squid.S1135","1.27704032629517e-22","0.174104777046633","7.06583218682717e-75","0.145163089823944","8.95989243500821e-15","QC:aspectj","1.83588934014844e-74"
"squid.S1141","3.55376430030346e-05","0.0744502991019944","8.53695808119512e-202","0.0404444564681082","0.0315884144077117","QC:aspectj","3.36075124518062e-80"
"squid.S1143","0.052367401595172","0.0349924106051747","5.70942950894031e-227","0.0355211723828183","0.0590613534506011","QC:aspectj","5.56710373655132e-81"
"squid.S1145","0.44164543690118","0.01387628433471","3.54131922840141e-226","0.0017908282916463","0.924202212692717","QC:aspectj","6.54138735651953e-81"
"squid.S1147","0.0114884304137997","0.0455720862868361","7.96207018833166e-224","0.0442511929917049","0.0186680366781655","QC:aspectj","9.03069251169842e-81"
"squid.S1148","4.11247678780569e-06","0.0828138116547402","2.4627357075961e-185","0.0550740734328832","0.00340981025929827","QC:aspectj","5.65773843403202e-79"
"squid.S1149","5.02886427476775e-16","0.140066473476856","0.0142686890777115","0.173941794139642","1.25315582684725e-20","QC:aspectj","7.87050863209116e-72"
"squid.S1150","0.251216269047864","-0.0206949511901126","1.19254467860623e-225","-0.0146115111967883","0.43756584745389","QC:aspectj","7.9522635808178e-81"
"squid.S1151","9.29041126704543e-08","0.094786087625725","3.53806707892448e-102","0.0540168846665178","0.00408059934330885","QC:aspectj","1.96448759945678e-78"
"squid.S1153","0.117380814649031","0.0282353606477402","1.21975986713758e-222","0.0349900616714734","0.062957207001727","QC:aspectj","1.04463041620767e-80"
"squid.S1155","1.86447348927839e-11","0.120436870161833","8.66650583612293e-160","0.118406888574747","2.73950359103564e-10","QC:aspectj","8.36490791368919e-78"
"squid.S1157","0.00606579715304527","0.0494955058024887","2.61472172115104e-226","0.050243420312546","0.00756302650175997","QC:aspectj","6.71865631861785e-81"
"squid.S1158","0.142173931555416","0.0264582682981621","4.93516107495345e-220","0.00474116963259653","0.80112878498641","QC:aspectj","1.57748149863529e-80"
